Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_log,TotalWorkingYears_log,YearsPerCompany,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
29,115,13,3,1,1487,1,51,3,2,2,5765,17485,5,11,3,1,80,0,7,4,1,5,3,0,0,8.659733878198347,2.079441541679836,1.4,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
34,790,24,4,1,1489,1,40,2,2,2,4599,7815,0,23,4,3,80,0,16,2,4,15,9,10,10,8.433811582477187,2.833213344056216,16.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True
35,660,7,1,1,1492,4,76,3,1,3,2404,16192,1,13,3,1,80,1,1,3,3,1,0,0,0,7.785305182539862,0.6931471805599453,1.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
24,381,9,3,1,1494,2,89,3,1,1,3172,16998,2,11,3,3,80,0,4,2,2,0,0,0,0,8.062432791583195,1.6094379124341005,2.0,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True
24,830,13,2,1,1495,4,78,3,1,2,2033,7103,1,13,3,3,80,1,1,2,3,1,0,0,0,7.617759576608505,0.6931471805599453,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
44,1193,2,1,1,1496,2,86,3,3,3,10209,19719,5,18,3,2,80,0,16,2,2,2,2,2,2,9.231122911158712,2.833213344056216,3.2,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True
29,1246,19,3,1,1497,3,77,2,2,3,8620,23757,1,14,3,3,80,2,10,3,3,10,7,0,4,9.061956366209923,2.3978952727983707,10.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
30,330,1,3,1,1499,3,46,3,1,3,2064,15428,0,21,4,1,80,1,6,3,4,5,3,1,3,7.632885505395133,1.9459101490553128,6.0,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
55,1229,4,4,1,1501,4,30,3,2,3,4035,16143,0,16,3,2,80,0,4,2,3,3,2,1,2,8.3030093814735,1.6094379124341005,4.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
33,1099,4,4,1,1502,1,82,2,1,2,3838,8192,8,11,3,4,80,0,8,5,3,5,4,0,2,8.252967195000798,2.19722457733622,1.0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
47,571,14,3,1,1503,3,78,3,2,3,4591,24200,3,17,3,3,80,1,11,4,2,5,4,1,2,8.432070937999402,2.4849066497880004,3.6666666666666665,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
28,289,2,2,1,1504,3,38,2,1,1,2561,5355,7,11,3,3,80,0,8,2,2,0,0,0,0,7.848543482456679,2.19722457733622,1.1428571428571428,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
28,1423,1,3,1,1506,1,72,2,1,3,1563,12530,1,14,3,4,80,1,1,2,1,1,0,0,0,7.355001921105257,0.6931471805599453,1.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28,467,7,3,1,1507,3,55,3,2,1,4898,11827,0,14,3,4,80,0,5,5,3,4,2,1,3,8.496786381638575,1.791759469228055,5.0,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
49,271,3,2,1,1509,3,43,2,2,1,4789,23070,4,25,4,1,80,1,10,3,3,3,2,1,2,8.474285690404962,2.3978952727983707,2.5,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
29,410,2,1,1,1513,4,97,3,1,2,3180,4668,0,13,3,3,80,3,4,3,3,3,2,0,2,8.064950891749143,1.6094379124341005,4.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
28,1083,29,1,1,1514,3,96,1,2,2,6549,3173,1,14,3,2,80,2,8,2,2,8,6,1,7,8.787220328629298,2.19722457733622,8.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
33,516,8,5,1,1515,4,69,3,2,3,6388,22049,2,17,3,1,80,0,14,6,3,0,0,0,0,8.762333040602343,2.70805020110221,7.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
32,495,10,3,1,1516,3,64,3,3,4,11244,21072,2,25,4,2,80,0,10,5,4,5,2,0,0,9.327678864393416,2.3978952727983707,5.0,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
54,1050,11,4,1,1520,2,87,3,4,4,16032,24456,3,20,4,1,80,1,26,2,3,14,9,1,12,9.682404377188837,3.295836866004329,8.666666666666666,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29,224,1,4,1,1522,1,100,2,1,1,2362,7568,6,13,3,3,80,0,11,2,1,9,7,0,7,7.767687277186908,2.4849066497880004,1.8333333333333333,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
44,136,28,3,1,1523,4,32,3,4,1,16328,22074,3,13,3,3,80,1,24,1,4,20,6,14,17,9.70069794710231,3.218875824868201,8.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
39,1089,6,3,1,1525,2,32,3,3,2,8376,9150,4,18,3,4,80,0,9,3,3,2,0,2,2,9.033245134153807,2.302585092994046,2.25,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
46,228,3,3,1,1527,3,51,3,4,2,16606,11380,8,12,3,4,80,1,23,2,4,13,12,5,1,9.717579572206754,3.1780538303479458,2.875,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
35,1029,16,3,1,1529,4,91,2,3,2,8606,21195,1,19,3,4,80,0,11,3,1,11,8,3,3,9.060331104649476,2.4849066497880004,11.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23,507,20,1,1,1533,1,97,3,2,3,2272,24812,0,14,3,2,80,0,5,2,3,4,3,1,2,7.728855823852543,1.791759469228055,5.0,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
40,676,9,4,1,1534,4,86,3,1,1,2018,21831,3,14,3,2,80,0,15,3,1,5,4,1,0,7.610357618312838,2.772588722239781,5.0,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
34,971,1,3,1,1535,4,64,2,3,3,7083,12288,1,14,3,4,80,0,10,3,3,10,9,8,6,8.865593998902725,2.3978952727983707,10.0,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True
31,561,3,3,1,1537,4,33,3,1,3,4084,4156,1,12,3,1,80,0,7,2,1,7,2,7,7,8.315077007294104,2.079441541679836,7.0,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,333,22,5,1,1539,3,88,1,4,4,14411,24450,1,13,3,4,80,0,32,2,3,32,6,13,9,9.575816471867984,3.49650756146648,32.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True
34,1440,7,2,1,1541,2,55,3,1,3,2308,4944,0,25,4,2,80,1,12,4,3,11,10,5,7,7.744569809354496,2.5649493574615367,12.0,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True
42,1210,2,3,1,1542,3,68,2,1,2,4841,24052,4,14,3,2,80,1,4,3,3,1,0,0,0,8.485083137498004,1.6094379124341005,1.0,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
37,674,13,3,1,1543,1,47,3,2,4,4285,3031,1,17,3,1,80,0,10,2,3,10,8,3,7,8.363109176033522,2.3978952727983707,10.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
29,441,8,1,1,1544,3,39,1,2,1,9715,7288,3,13,3,3,80,1,9,3,3,7,7,0,7,9.181529290122064,2.302585092994046,3.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
33,575,25,3,1,1545,4,44,2,2,2,4320,24152,1,13,3,4,80,0,5,2,3,5,3,0,2,8.371242135931933,1.791759469228055,5.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
45,950,28,3,1,1546,4,97,3,1,4,2132,4585,4,20,4,4,80,1,8,3,3,5,4,0,3,7.665284718471351,2.19722457733622,2.0,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
42,288,2,3,1,1547,4,40,3,3,4,10124,18611,2,14,3,3,80,1,24,3,1,20,8,13,9,9.22276289197474,3.218875824868201,12.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
40,1342,9,2,1,1548,1,47,3,2,1,5473,19345,0,12,3,4,80,0,9,5,4,8,4,7,1,8.607764889600624,2.302585092994046,9.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
33,589,28,4,1,1549,2,79,3,2,3,5207,22949,1,12,3,2,80,1,15,3,3,15,14,5,7,8.557951183888406,2.772588722239781,15.0,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
40,898,6,2,1,1550,3,38,3,4,4,16437,17381,1,21,4,4,80,0,21,2,3,21,7,7,7,9.707351006708445,3.091042453358316,21.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True
24,350,21,2,1,1551,3,57,2,1,1,2296,10036,0,14,3,2,80,3,2,3,3,1,1,0,0,7.739359202689098,1.0986122886681098,2.0,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
40,1142,8,2,1,1552,4,72,3,2,4,4069,8841,3,18,3,3,80,0,8,2,3,2,2,2,2,8.311398278436641,2.19722457733622,2.6666666666666665,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
45,538,1,4,1,1553,1,66,3,3,2,7441,20933,1,12,3,1,80,3,10,4,3,10,8,7,7,8.914894908906568,2.3978952727983707,10.0,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
35,1402,28,4,1,1554,2,98,2,1,3,2430,26204,0,23,4,1,80,2,6,5,3,5,3,4,2,7.796057974316123,1.9459101490553128,6.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
32,824,5,2,1,1555,4,67,2,2,2,5878,15624,3,12,3,1,80,1,12,2,3,7,1,2,5,8.679141958402255,2.5649493574615367,4.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
36,1157,2,4,1,1556,3,70,3,1,4,2644,17001,3,21,4,4,80,0,7,3,2,3,2,1,2,7.8804263442924,2.079441541679836,2.3333333333333335,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
48,492,16,4,1,1557,3,96,3,2,3,6439,13693,8,14,3,3,80,1,18,2,3,8,7,7,7,8.770283819098399,2.9444389791664403,2.25,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
29,598,9,3,1,1558,3,91,4,1,3,2451,22376,6,18,3,1,80,2,5,2,2,1,0,0,0,7.804659297056102,1.791759469228055,0.8333333333333334,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
33,1242,8,4,1,1560,1,46,3,2,1,6392,10589,2,13,3,4,80,1,8,6,1,2,2,2,2,8.762958920766726,2.19722457733622,4.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
30,740,1,3,1,1562,2,64,2,2,1,9714,5323,1,11,3,4,80,1,10,4,3,10,8,6,7,9.18142636181154,2.3978952727983707,10.0,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
38,888,10,4,1,1563,3,71,3,2,3,6077,14814,3,11,3,3,80,0,10,2,3,6,3,1,2,8.712430973476739,2.3978952727983707,3.3333333333333335,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
35,992,1,3,1,1564,4,68,2,1,1,2450,21731,1,19,3,2,80,0,3,3,3,3,0,1,2,7.804251383528112,1.3862943611198906,3.0,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
30,1288,29,4,1,1568,3,33,3,3,2,9250,17799,3,12,3,2,80,1,9,3,3,4,2,1,3,9.132486932771318,2.302585092994046,3.0,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
35,104,2,3,1,1569,1,69,3,1,1,2074,26619,1,12,3,4,80,1,1,2,3,1,0,0,0,7.637716432664798,0.6931471805599453,1.0,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
53,607,2,5,1,1572,3,78,2,3,4,10169,14618,0,16,3,2,80,1,34,4,3,33,7,1,9,9.227197489042606,3.555348061489413,34.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
38,903,2,3,1,1573,3,81,3,2,2,4855,7653,4,11,3,1,80,2,7,2,3,5,2,1,4,8.487970332739334,2.079441541679836,1.75,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
32,1200,1,4,1,1574,4,62,3,2,1,4087,25174,4,14,3,2,80,1,9,3,2,6,5,1,2,8.31581113188354,2.302585092994046,2.25,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
48,1108,15,4,1,1576,3,65,3,1,1,2367,16530,8,12,3,4,80,1,10,3,2,8,2,7,6,7.769800996003896,2.3978952727983707,1.25,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
34,479,7,4,1,1577,1,35,3,1,4,2972,22061,1,13,3,3,80,0,1,4,1,1,0,0,0,7.997326822998097,0.6931471805599453,1.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
55,685,26,5,1,1578,3,60,2,5,4,19586,23037,1,21,4,3,80,1,36,3,3,36,6,2,13,9.882621359854744,3.610917912644224,36.0,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
34,1351,1,4,1,1580,2,45,3,2,4,5484,13008,9,17,3,2,80,1,9,3,2,2,2,2,1,8.609772372709331,2.302585092994046,1.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
26,474,3,3,1,1581,1,89,3,1,4,2061,11133,1,21,4,1,80,0,1,5,3,1,0,0,0,7.631431664576906,0.6931471805599453,1.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
38,1245,14,3,1,1582,3,80,3,2,2,9924,12355,0,11,3,4,80,1,10,3,3,9,8,7,7,9.202812105555392,2.3978952727983707,10.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
38,437,16,3,1,1583,2,90,3,2,2,4198,16379,2,12,3,2,80,0,8,5,4,3,2,1,2,8.342601680684194,2.19722457733622,4.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
36,884,1,4,1,1585,2,73,3,2,3,6815,21447,6,13,3,1,80,0,15,5,3,1,0,0,0,8.827028068509152,2.772588722239781,2.5,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,1370,3,1,1,1586,2,87,3,1,1,4723,16213,1,18,3,4,80,0,10,3,3,10,9,1,5,8.460411177317253,2.3978952727983707,10.0,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True
35,670,10,4,1,1587,1,51,3,2,3,6142,4223,3,16,3,3,80,0,10,4,3,5,2,0,4,8.723068501163928,2.3978952727983707,3.3333333333333335,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
39,1462,6,3,1,1588,4,38,4,3,3,8237,4658,2,11,3,1,80,1,11,3,3,7,6,7,6,9.016512874996026,2.4849066497880004,5.5,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
29,995,2,1,1,1590,1,87,3,2,4,8853,24483,1,19,3,4,80,1,6,0,4,6,4,1,3,9.088624613292088,1.9459101490553128,6.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
50,264,9,3,1,1591,3,59,3,5,3,19331,19519,4,16,3,3,80,1,27,2,3,1,0,0,0,9.869517032964977,3.332204510175204,6.75,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
23,977,10,3,1,1592,4,45,4,1,3,2073,12826,2,16,3,4,80,1,4,2,3,2,2,2,2,7.637234388789473,1.6094379124341005,2.0,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
36,1302,6,4,1,1594,1,80,4,2,1,5562,19711,3,13,3,4,80,1,9,3,3,3,2,0,2,8.623892810075294,2.302585092994046,3.0,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
42,1059,9,2,1,1595,4,93,2,5,4,19613,26362,8,22,4,4,80,0,24,2,3,1,0,0,1,9.883998875952264,3.218875824868201,3.0,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
35,750,28,3,1,1596,2,46,4,2,3,3407,25348,1,17,3,4,80,2,10,3,2,10,9,6,8,8.133880887949207,2.3978952727983707,10.0,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
34,653,10,4,1,1597,4,92,2,2,3,5063,15332,1,14,3,2,80,1,8,3,2,8,2,7,7,8.529911963824013,2.19722457733622,8.0,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
40,118,14,2,1,1598,4,84,3,2,1,4639,11262,1,15,3,3,80,1,5,2,3,5,4,1,2,8.442469645220301,1.791759469228055,5.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
43,990,27,3,1,1599,4,87,4,1,2,4876,5855,5,12,3,3,80,1,8,0,3,6,4,0,2,8.492285555710053,2.19722457733622,1.6,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
35,1349,7,2,1,1601,3,63,2,1,4,2690,7713,1,18,3,4,80,1,1,5,2,1,0,0,1,7.897668150726906,0.6931471805599453,1.0,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
46,563,1,4,1,1602,4,56,4,4,1,17567,3156,1,15,3,2,80,0,27,5,1,26,0,0,12,9.773834344309256,3.332204510175204,27.0,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
28,329,24,3,1,1604,3,51,3,1,2,2408,7324,1,17,3,3,80,3,1,3,3,1,1,0,0,7.786967002614872,0.6931471805599453,1.0,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
22,457,26,2,1,1605,2,85,2,1,3,2814,10293,1,14,3,2,80,0,4,2,2,4,2,1,3,7.942717540573791,1.6094379124341005,4.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
50,1234,20,5,1,1606,2,41,3,4,3,11245,20689,2,15,3,3,80,1,32,3,3,30,8,12,13,9.327767788852148,3.49650756146648,16.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
32,634,5,4,1,1607,2,35,4,1,4,3312,18783,3,17,3,4,80,2,6,3,3,3,2,0,2,8.105609402299896,1.9459101490553128,2.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
44,1313,7,3,1,1608,2,31,3,5,4,19049,3549,0,14,3,4,80,1,23,4,2,22,7,1,10,9.854822380554848,3.1780538303479458,23.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
30,241,7,3,1,1609,2,48,2,1,2,2141,5348,1,12,3,2,80,1,6,3,2,6,4,1,1,7.669495251007694,1.9459101490553128,6.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
45,1015,5,5,1,1611,3,50,1,2,1,5769,23447,1,14,3,1,80,0,10,3,3,10,7,1,4,8.660427359502146,2.3978952727983707,10.0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
45,336,26,3,1,1612,1,52,2,2,1,4385,24162,1,15,3,1,80,1,10,2,3,10,7,4,5,8.386172928977834,2.3978952727983707,10.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
31,715,2,4,1,1613,4,54,3,2,1,5332,21602,7,13,3,4,80,0,10,3,3,5,2,0,3,8.581669210600602,2.3978952727983707,1.4285714285714286,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
36,559,12,4,1,1614,3,76,3,2,3,4663,12421,9,12,3,2,80,2,7,2,3,3,2,1,1,8.447628728030327,2.079441541679836,0.7777777777777778,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
34,426,10,4,1,1615,3,42,4,2,4,4724,17000,1,13,3,1,80,1,9,3,3,9,7,7,2,8.460622839927844,2.302585092994046,9.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
49,722,25,4,1,1617,3,84,3,1,1,3211,22102,1,14,3,4,80,1,10,3,2,9,6,1,4,8.074649075066652,2.3978952727983707,10.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
39,1387,10,5,1,1618,2,76,3,2,1,5377,3835,2,13,3,4,80,3,10,3,3,7,7,7,7,8.59007183682881,2.3978952727983707,5.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
27,1302,19,3,1,1619,4,67,2,1,1,4066,16290,1,11,3,1,80,2,7,3,3,7,7,0,7,8.310660905907225,2.079441541679836,7.0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
35,819,18,5,1,1621,2,48,4,2,1,5208,26312,1,11,3,4,80,0,16,2,3,16,15,1,10,8.558143177745192,2.833213344056216,16.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
28,580,27,3,1,1622,2,39,1,2,1,4877,20460,0,21,4,2,80,1,6,5,2,5,3,0,0,8.492490578775866,1.9459101490553128,6.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21,546,5,1,1,1623,3,97,3,1,4,3117,26009,1,18,3,3,80,0,3,2,3,2,2,2,2,8.044947049617722,1.3862943611198906,3.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
18,544,3,2,1,1624,2,70,3,1,4,1569,18420,1,12,3,3,80,0,0,2,4,0,0,0,0,7.358830898342354,0.0,0.0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
47,1176,26,4,1,1625,4,98,3,5,3,19658,5220,3,11,3,3,80,1,27,2,3,5,2,1,0,9.886290527707606,3.332204510175204,9.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
39,170,3,2,1,1627,3,76,2,2,3,3069,10302,0,15,3,4,80,1,11,3,3,10,8,0,7,8.029432840581244,2.4849066497880004,11.0,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
40,884,15,3,1,1628,1,80,2,3,3,10435,25800,1,13,3,4,80,2,18,2,3,18,15,14,12,9.25301664625662,2.9444389791664403,18.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
35,208,8,4,1,1630,3,52,3,2,3,4148,12250,1,12,3,4,80,1,15,5,3,14,11,2,9,8.330622620332868,2.772588722239781,15.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37,671,19,3,1,1631,3,85,3,2,3,5768,26493,3,17,3,1,80,3,9,2,2,4,3,0,2,8.660254034256889,2.302585092994046,3.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
39,711,4,3,1,1633,1,81,3,2,3,5042,3140,0,13,3,4,80,0,10,2,1,9,2,3,8,8.525756422076725,2.3978952727983707,10.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
45,1329,2,2,1,1635,4,59,2,2,4,5770,5388,1,19,3,1,80,2,10,3,3,10,7,3,9,8.660600654710967,2.3978952727983707,10.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
38,397,2,2,1,1638,4,54,2,3,3,7756,14199,3,19,3,4,80,1,10,6,4,5,4,0,2,8.956350940490871,2.3978952727983707,3.3333333333333335,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
35,737,10,3,1,1639,4,55,2,3,1,10306,21530,9,17,3,3,80,0,15,3,3,13,12,6,0,9.240578555036793,2.772588722239781,1.6666666666666667,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
37,1470,10,3,1,1640,2,71,3,1,2,3936,9953,1,11,3,1,80,1,8,2,1,8,4,7,7,8.278174290943738,2.19722457733622,8.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40,448,16,3,1,1641,3,84,3,3,4,7945,19948,6,15,3,4,80,0,18,2,2,4,2,3,3,8.980423936374544,2.9444389791664403,3.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
44,602,1,5,1,1642,1,37,3,2,4,5743,10503,4,11,3,3,80,0,14,3,3,10,7,0,2,8.65591111072806,2.70805020110221,3.5,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
48,365,4,5,1,1644,3,89,2,4,4,15202,5602,2,25,4,2,80,1,23,3,3,2,2,2,2,9.629248055780836,3.1780538303479458,11.5,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
35,763,15,2,1,1645,1,59,1,2,4,5440,22098,6,14,3,4,80,2,7,2,2,2,2,2,2,8.601718146485926,2.079441541679836,1.1666666666666667,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
24,567,2,1,1,1646,1,32,3,1,4,3760,17218,1,13,3,3,80,0,6,2,3,6,3,1,3,8.232440158470336,1.9459101490553128,6.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
